date,campaign_id,channel,segment,discount_rate,impressions,clicks,sessions,add_to_cart,purchases,ad_spend,aov,revenue,ctr,cvr,roas
2025-07-29,C03092,TikTok,Returning,0.0,85211,814,699,61,11,517.88,93.77,1031.48,0.009552757273122015,0.015736766809728183,1.9917355371900827
2025-07-29,C03091,Email,New,0.0,7717,545,506,45,21,0.0,84.19,1767.96,0.07062329920953739,0.041501976284584984,
2025-07-29,C03091,Email,Returning,0.0,23151,1407,1338,154,116,0.0,95.12,11033.82,0.06077491253077621,0.08669656203288491,
2025-07-29,C03094,Affiliate,New,0.0,34917,742,683,67,18,100.97,94.94,1708.88,0.02125039379099006,0.02635431918008785,16.92463107853818
2025-07-29,C03094,Affiliate,Returning,0.0,23278,428,403,35,12,49.35,92.07,1104.9,0.01838645931781081,0.02977667493796526,22.38905775075988
2025-07-30,C03100,Paid Search,New,0.0,117319,2202,1949,195,46,4010.26,109.89,5054.72,0.018769338299849128,0.023601847101077475,1.260446953564108
2025-07-30,C03100,Paid Search,Returning,0.0,50279,843,797,58,25,1444.03,91.98,2299.51,0.016766443246683506,0.03136762860727729,1.5924253651239935
2025-07-30,C03102,Paid Social,New,0.0,181426,2151,1887,181,37,1968.47,97.12,3593.52,0.011856073550648749,0.0196078431372549,1.8255396323032609
2025-07-30,C03102,Paid Social,Returning,0.0,77754,935,792,63,19,903.24,91.93,1746.72,0.012025104817758573,0.023989898989898988,1.9338381825428457
2025-07-30,C03103,TikTok,New,0.0,168492,1261,1079,77,10,806.84,89.23,892.25,0.007484034850319303,0.009267840593141797,1.1058574190669772
2025-07-30,C03103,TikTok,Returning,0.0,72210,844,766,66,7,418.77,78.4,548.82,0.01168813183769561,0.009138381201044387,1.3105523318289278
2025-07-30,C03102,Email,New,0.0,6619,434,434,39,22,0.0,93.87,2065.07,0.06556881704184922,0.05069124423963134,
2025-07-30,C03102,Email,Returning,0.0,19857,1498,1396,60,76,0.0,116.9,8884.31,0.07543939165029964,0.054441260744985676,
2025-07-30,C03102,Affiliate,New,0.0,33093,467,409,36,9,62.78,84.21,757.93,0.014111745686398936,0.022004889975550123,12.072793883402356
2025-07-30,C03102,Affiliate,Returning,0.0,22062,359,336,32,11,37.94,85.51,940.62,0.016272323452089565,0.03273809523809524,24.79230363732209
2025-07-31,C03114,Paid Search,New,0.0,99514,2073,2073,289,66,3107.88,95.85,6325.95,0.020831239825552184,0.03183791606367583,2.0354550368740103
2025-07-31,C03114,Paid Search,Returning,0.0,42649,888,864,63,39,1217.73,99.13,3866.14,0.02082112124551572,0.04513888888888889,3.1748745616844456
2025-07-31,C03116,Paid Social,New,0.0,174524,2484,2188,201,34,2629.36,89.53,3044.18,0.014232999472851872,0.015539305301645339,1.1577646271335988
2025-07-31,C03116,Paid Social,Returning,0.0,74796,916,801,79,22,864.6,82.57,1816.52,0.01224664420557249,0.02746566791510612,2.1009946796206336
2025-07-31,C03114,TikTok,New,0.0,190628,2074,1792,161,15,1579.63,72.69,1090.38,0.010879828776465157,0.008370535714285714,0.6902755708615309
2025-07-31,C03114,TikTok,Returning,0.0,81698,849,722,80,10,618.23,76.7,767.04,0.010391931259027149,0.013850415512465374,1.240703298125293
2025-07-31,C03116,Email,New,0.0,7607,479,445,47,20,0.0,84.71,1694.2,0.06296831865387144,0.0449438202247191,
2025-07-31,C03116,Email,Returning,0.0,22821,1157,1058,60,84,0.0,100.7,8458.89,0.0506989176635555,0.07939508506616257,
2025-07-31,C03112,Affiliate,New,0.0,33052,567,513,41,13,104.06,86.09,1119.19,0.0171547863971923,0.025341130604288498,10.755237363059774
2025-07-31,C03112,Affiliate,Returning,0.0,22034,435,423,35,12,59.97,81.18,974.14,0.019742216574385043,0.028368794326241134,16.24378856094714
2025-08-01,C03122,Paid Search,New,0.0,117605,2893,2553,199,58,5056.08,89.52,5192.31,0.02459929424769355,0.0227183705444575,1.026943798357621
2025-08-01,C03122,Paid Search,Returning,0.0,50402,1062,963,75,33,1548.32,87.45,2885.96,0.021070592436808065,0.03426791277258567,1.8639299369639353
2025-08-01,C03124,Paid Social,New,0.0,198083,1855,1722,119,28,2237.03,92.76,2597.21,0.009364761236451387,0.016260162601626018,1.1610081223765438
2025-08-01,C03124,Paid Social,Returning,0.0,84893,1155,1033,52,29,1102.25,87.18,2528.27,0.01360536204398478,0.028073572120038724,2.2937355409389886
2025-08-01,C03125,TikTok,New,0.0,248202,2367,2095,141,23,1871.27,70.13,1613.0,0.009536587134672566,0.010978520286396181,0.8619814350681623
2025-08-01,C03125,TikTok,Returning,0.0,106372,964,832,65,10,621.97,81.94,819.38,0.009062535253638175,0.01201923076923077,1.31739472964934
2025-08-01,C03126,Email,New,0.0,7783,483,446,29,16,0.0,93.3,1492.81,0.06205833226262367,0.03587443946188341,
2025-08-01,C03126,Email,Returning,0.0,23349,1654,1535,99,146,0.0,114.52,16719.26,0.07083815152683198,0.09511400651465798,
2025-08-01,C03124,Affiliate,New,0.0,32345,530,476,46,13,71.63,78.76,1023.88,0.016385840160766732,0.0273109243697479,14.294010889292197
2025-08-01,C03124,Affiliate,Returning,0.0,21563,345,309,20,9,63.46,97.2,874.76,0.015999628994110282,0.02912621359223301,13.784431137724551
2025-08-02,C03134,Paid Search,New,0.0,105075,2242,2025,143,65,3710.88,108.48,7051.28,0.02133714013799667,0.03209876543209877,1.9001638425386969
2025-08-02,C03134,Paid Search,Returning,0.0,45032,833,751,84,24,1243.78,83.91,2013.9,0.01849795700834962,0.03195739014647137,1.619177024875782
2025-08-02,C03136,Paid Social,New,0.0,149443,1789,1559,120,19,1760.46,84.36,1602.93,0.011971119423459112,0.012187299550994226,0.9105177055996728
2025-08-02,C03136,Paid Social,Returning,0.0,64047,831,754,67,18,835.81,70.79,1274.21,0.012974846597030305,0.023872679045092837,1.524521123221785
2025-08-02,C03130,TikTok,New,0.0,219020,2078,1741,211,26,1620.27,80.68,2097.57,0.009487718016619486,0.014933946008041356,1.2945805328741506
2025-08-02,C03130,TikTok,Returning,0.0,93865,687,574,46,7,358.27,77.5,542.5,0.007319021999680392,0.012195121951219513,1.5142211181511152
2025-08-02,C03136,Email,New,0.0,8014,512,511,34,18,0.0,67.28,1211.04,0.0638881956575992,0.03522504892367906,
2025-08-02,C03136,Email,Returning,0.0,24042,1598,1488,118,142,0.0,105.15,14931.29,0.06646701605523667,0.09543010752688172,
2025-08-02,C03132,Affiliate,New,0.0,32616,447,411,46,12,68.13,78.0,936.0,0.013704930095658572,0.029197080291970802,13.738441215323647
2025-08-02,C03132,Affiliate,Returning,0.0,21744,417,380,14,10,61.6,97.97,979.7,0.019177704194260486,0.02631578947368421,15.904220779220779
2025-08-03,C03142,Paid Search,New,0.0,119811,2383,2098,130,37,4088.38,114.09,4221.33,0.019889659547120048,0.01763584366062917,1.0325189928529148
2025-08-03,C03142,Paid Search,Returning,0.0,51348,1050,960,104,33,1776.92,91.69,3025.9,0.020448702967983172,0.034375,1.702890394615402
2025-08-03,C03144,Paid Social,New,0.0,152817,2260,2039,149,45,2298.83,95.94,4317.36,0.014788930550920383,0.022069641981363415,1.8780684087122579
2025-08-03,C03144,Paid Social,Returning,0.0,65493,796,739,65,15,879.26,96.78,1451.7,0.012153970653352266,0.02029769959404601,1.6510474717375976
2025-08-03,C03143,TikTok,New,0.0,185789,2323,1907,208,25,1367.84,95.01,2375.22,0.012503431311864535,0.013109596224436287,1.7364750263188677
2025-08-03,C03143,TikTok,Returning,0.0,79624,713,645,34,6,508.68,77.52,465.1,0.008954586556817041,0.009302325581395349,0.9143272784461745
2025-08-03,C03144,Email,New,0.0,9045,530,493,46,23,0.0,98.49,2265.33,0.058595909342177996,0.04665314401622718,
2025-08-03,C03144,Email,Returning,0.0,27135,1246,1149,101,101,0.0,100.45,10145.93,0.04591855537129169,0.08790252393385553,
2025-08-03,C03142,Affiliate,New,0.0,27413,480,433,37,10,61.92,86.32,863.23,0.017509940539160253,0.023094688221709007,13.941052971576227
2025-08-03,C03142,Affiliate,Returning,0.0,18275,336,289,32,9,44.5,91.69,825.21,0.01838577291381669,0.031141868512110725,18.544044943820225
2025-08-04,C03151,Paid Search,New,0.0,102196,2189,2004,216,75,3753.03,88.63,6647.19,0.021419625034247915,0.0374251497005988,1.7711529084499722
2025-08-04,C03151,Paid Search,Returning,0.0,43798,834,768,77,26,1440.97,110.93,2884.18,0.01904196538654733,0.033854166666666664,2.0015545084214104
2025-08-04,C03153,Paid Social,New,0.0,179538,2393,2145,255,29,2453.88,103.4,2998.72,0.013328654658066815,0.01351981351981352,1.2220320472068722
2025-08-04,C03153,Paid Social,Returning,0.0,76945,882,792,64,21,954.41,79.9,1677.89,0.011462733121060498,0.026515151515151516,1.7580389979149424
2025-08-04,C03154,TikTok,New,0.0,212671,2311,2011,210,19,1542.49,76.66,1456.51,0.010866549741149475,0.009448035803083043,0.9442589579186899
2025-08-04,C03154,TikTok,Returning,0.0,91145,891,719,71,9,718.54,85.8,772.18,0.009775632234351857,0.012517385257301807,1.0746513764021488
2025-08-04,C03153,Email,New,0.0,7594,482,469,41,31,0.0,83.64,2592.78,0.06347116144324466,0.06609808102345416,
2025-08-04,C03153,Email,Returning,0.0,22784,1673,1573,172,129,0.0,113.85,14686.73,0.07342872191011236,0.08200890019071837,
2025-08-04,C03153,Affiliate,New,0.0,29679,529,483,44,14,83.76,84.4,1181.61,0.017824050675561844,0.028985507246376812,14.10709169054441
2025-08-04,C03153,Affiliate,Returning,0.0,19786,392,357,29,10,50.67,103.98,1039.78,0.01981198827453755,0.028011204481792718,20.52062364318137
2025-08-05,C03164,Paid Search,New,0.0,120532,2558,2399,239,54,3444.37,92.91,5017.27,0.021222579895795308,0.022509378907878283,1.456658256807486
2025-08-05,C03164,Paid Search,Returning,0.0,51657,1209,1118,86,37,2049.18,76.45,2828.57,0.023404378883791162,0.03309481216457961,1.3803423808547812
2025-08-05,C03160,Paid Social,New,0.0,151422,1774,1629,119,21,1810.77,76.86,1614.06,0.01171560275257228,0.01289134438305709,0.8913666561738929
2025-08-05,C03160,Paid Social,Returning,0.0,64895,785,700,47,16,1023.03,109.26,1748.16,0.0120964635179906,0.022857142857142857,1.7088061933667635
2025-08-05,C03160,TikTok,New,0.0,183710,1670,1510,118,10,1033.45,69.04,690.39,0.009090414239834522,0.006622516556291391,0.668043930523973
2025-08-05,C03160,TikTok,Returning,0.0,78732,760,633,54,8,512.29,76.19,609.49,0.009653000050805263,0.01263823064770932,1.1897362821839195
2025-08-05,C03166,Email,New,0.0,6848,450,425,41,22,0.0,99.8,2195.5,0.0657126168224299,0.05176470588235294,
2025-08-05,C03166,Email,Returning,0.0,20546,1067,998,79,91,0.0,75.53,6873.12,0.051932249586294166,0.09118236472945891,
2025-08-05,C03165,Affiliate,New,0.0,29494,364,342,31,7,47.57,85.94,601.58,0.012341493185054588,0.02046783625730994,12.646205591759513
2025-08-05,C03165,Affiliate,Returning,0.0,19663,308,268,21,10,41.88,89.28,892.81,0.015663937344250624,0.03731343283582089,21.318290353390637
2025-08-06,C03171,Paid Search,New,0.0,138630,3166,2959,179,88,4719.18,87.7,7717.76,0.022837769602539134,0.02973977695167286,1.6354027606490957
2025-08-06,C03171,Paid Search,Returning,0.0,59413,927,882,96,28,1565.77,105.42,2951.69,0.015602645885580597,0.031746031746031744,1.885136386570186
2025-08-06,C03173,Paid Social,New,0.0,184750,2053,1921,174,34,1954.92,78.87,2681.55,0.01111231393775372,0.017699115044247787,1.3716929593026825
2025-08-06,C03173,Paid Social,Returning,0.0,79178,1004,890,50,19,1180.3,79.7,1514.31,0.012680289979539771,0.021348314606741574,1.2829873760908244
2025-08-06,C03174,TikTok,New,0.0,199920,1917,1732,122,13,1559.03,68.31,888.06,0.009588835534213686,0.007505773672055427,0.5696234196904485
2025-08-06,C03174,TikTok,Returning,0.0,85680,1061,936,68,14,762.58,101.87,1426.23,0.01238328664799253,0.014957264957264958,1.8702693487896351
2025-08-06,C03173,Email,New,0.0,9092,538,506,48,30,0.0,108.59,3257.81,0.059172899252089746,0.05928853754940711,
2025-08-06,C03173,Email,Returning,0.0,27276,1469,1369,99,103,0.0,92.61,9538.35,0.05385687050887227,0.07523739956172389,
2025-08-06,C03174,Affiliate,New,0.0,32376,592,538,61,12,91.12,77.03,924.34,0.01828514949345194,0.022304832713754646,10.144205443371378
2025-08-06,C03174,Affiliate,Returning,0.0,21584,399,358,36,9,55.81,101.94,917.42,0.018485915492957746,0.025139664804469275,16.438272710983693
2025-08-07,C03185,Paid Search,New,0.0,122134,2067,1848,168,64,3023.28,84.52,5409.09,0.016924034257454926,0.03463203463203463,1.789146225291736
2025-08-07,C03185,Paid Search,Returning,0.0,52343,982,890,44,27,1723.71,108.0,2916.0,0.018760865827331257,0.030337078651685393,1.6916998799101937
2025-08-07,C03180,Paid Social,New,0.0,146420,1785,1522,118,25,2249.65,81.08,2027.04,0.012190957519464553,0.0164257555847569,0.9010468295068121
2025-08-07,C03180,Paid Social,Returning,0.0,62751,713,610,64,13,691.56,75.88,986.43,0.011362368727191598,0.021311475409836064,1.4263838278674301
2025-08-07,C03181,TikTok,New,0.0,241140,2482,2148,193,31,1688.39,68.92,2136.46,0.010292775980758066,0.014432029795158287,1.2653829980040157
2025-08-07,C03181,TikTok,Returning,0.0,103345,892,800,85,12,598.54,94.53,1134.36,0.008631283564758818,0.015,1.8952116817589466
2025-08-07,C03180,Email,New,0.0,7326,436,402,43,18,0.0,92.4,1663.17,0.05951405951405951,0.04477611940298507,
2025-08-07,C03180,Email,Returning,0.0,21980,1303,1269,52,85,0.0,108.39,9213.04,0.059281164695177434,0.06698187549251379,
2025-08-07,C03180,Affiliate,New,0.0,35152,584,505,44,14,103.56,86.94,1217.19,0.016613563950842056,0.027722772277227723,11.753476245654694
2025-08-07,C03180,Affiliate,Returning,0.0,23435,373,355,17,11,61.32,92.71,1019.79,0.015916364412203968,0.030985915492957747,16.630626223091976
2025-08-08,C03196,Paid Search,New,0.0,92747,1818,1625,163,50,2703.5,79.6,3979.86,0.019601712184760693,0.03076923076923077,1.4721139263917145
2025-08-08,C03196,Paid Search,Returning,0.0,39749,867,775,47,23,1430.09,100.12,2302.77,0.021811869480993232,0.02967741935483871,1.610227328349964
2025-08-08,C03194,Paid Social,New,0.0,148360,1781,1648,75,23,1849.4,89.91,2067.95,0.012004583445672687,0.013956310679611651,1.118173461663242
2025-08-08,C03194,Paid Social,Returning,0.0,63582,697,626,25,17,901.46,85.87,1459.86,0.010962222012519266,0.027156549520766772,1.6194395757992588
2025-08-08,C03192,TikTok,New,0.0,210988,2281,2041,206,20,1682.77,83.18,1663.61,0.010811041386239976,0.009799118079372856,0.9886140114216441
2025-08-08,C03192,TikTok,Returning,0.0,90423,869,751,64,9,560.21,70.72,636.44,0.009610386737887484,0.011984021304926764,1.1360739722604023
2025-08-08,C03193,Email,New,0.0,7484,398,372,34,15,0.0,103.57,1553.59,0.053180117584179586,0.04032258064516129,
2025-08-08,C03193,Email,Returning,0.0,22452,1562,1527,134,121,0.0,106.87,12931.42,0.0695706395866738,0.07924034053700066,
2025-08-08,C03190,Affiliate,New,0.0,36213,756,681,76,19,109.79,81.96,1557.29,0.020876480821804325,0.027900146842878122,14.184260861644958
2025-08-08,C03190,Affiliate,Returning,0.0,24142,435,403,32,15,66.86,79.41,1191.21,0.018018391185485875,0.03722084367245657,17.816482201615315
2025-08-09,C03200,Paid Search,New,0.0,89419,1517,1410,120,50,2714.31,92.27,4613.69,0.016965074536731566,0.03546099290780142,1.6997653178892609
2025-08-09,C03200,Paid Search,Returning,0.0,38322,624,583,56,20,916.74,91.77,1835.3,0.0162830749960858,0.03430531732418525,2.0019852957217967
2025-08-09,C03202,Paid Social,New,0.0,158835,2283,2068,120,33,2712.64,68.54,2261.8,0.014373406365095855,0.015957446808510637,0.8338002831190281
2025-08-09,C03202,Paid Social,Returning,0.0,68072,723,629,33,18,739.89,107.32,1931.81,0.010621107063109649,0.028616852146263912,2.61094216707889
2025-08-09,C03205,TikTok,New,0.0,166614,1616,1354,97,15,1106.25,56.88,853.25,0.009699064904509825,0.011078286558345642,0.7712994350282486
2025-08-09,C03205,TikTok,Returning,0.0,71406,597,517,38,5,409.02,84.23,421.13,0.008360641962860264,0.009671179883945842,1.0296073541636106
2025-08-09,C03204,Email,New,0.0,7732,501,458,8,19,0.0,96.55,1834.51,0.0647956544231764,0.04148471615720524,
2025-08-09,C03204,Email,Returning,0.0,23197,1227,1177,88,101,0.0,94.23,9517.42,0.05289477087554425,0.08581138487680544,
2025-08-09,C03203,Affiliate,New,0.0,26103,432,404,19,10,65.85,70.23,702.3,0.016549821859556373,0.024752475247524754,10.665148063781322
2025-08-09,C03203,Affiliate,Returning,0.0,17402,345,293,32,10,53.46,113.38,1133.79,0.019825307435926906,0.034129692832764506,21.208193041526375
2025-08-10,C03211,Paid Search,New,0.0,89394,2238,2020,161,47,4371.46,105.28,4948.01,0.025035237264245922,0.023267326732673267,1.131889574650117
2025-08-10,C03211,Paid Search,Returning,0.0,38312,777,738,47,26,1165.86,111.37,2895.55,0.020280851952390894,0.03523035230352303,2.4836172439229416
2025-08-10,C03214,Paid Social,New,0.0,195897,2717,2441,316,60,2622.11,83.61,5016.45,0.013869533479328422,0.024580090126997134,1.9131348417877203
2025-08-10,C03214,Paid Social,Returning,0.0,83955,782,740,79,17,947.41,84.99,1444.79,0.009314513727592162,0.022972972972972974,1.5249891810303882
2025-08-10,C03212,TikTok,New,0.0,191025,1637,1397,135,12,1217.83,75.49,905.83,0.008569558958251539,0.008589835361488905,0.7438066068334661
2025-08-10,C03212,TikTok,Returning,0.0,81868,790,663,83,8,443.3,84.65,677.21,0.009649679972638882,0.012066365007541479,1.527656214752989
2025-08-10,C03213,Email,New,0.0,7619,462,462,30,25,0.0,118.26,2956.59,0.060637878986743665,0.05411255411255411,
2025-08-10,C03213,Email,Returning,0.0,22857,1576,1442,81,72,0.0,71.18,5124.72,0.06895043094019337,0.049930651872399444,
2025-08-10,C03212,Affiliate,New,0.0,33993,543,496,48,13,79.09,100.3,1303.84,0.015973876974671255,0.02620967741935484,16.4855228221014
2025-08-10,C03212,Affiliate,Returning,0.0,22662,364,336,29,12,52.21,116.28,1395.31,0.016062130438619714,0.03571428571428571,26.724956904807506
2025-08-11,C03220,Paid Search,New,0.0,113565,2087,1951,150,46,3203.77,109.07,5017.15,0.018377140844450315,0.023577652485904665,1.5660144142681902
2025-08-11,C03220,Paid Search,Returning,0.0,48670,880,840,59,25,1540.13,102.37,2559.14,0.01808095335935895,0.02976190476190476,1.661638952555953
2025-08-11,C03222,Paid Social,New,0.0,178642,1951,1751,127,28,1935.97,97.39,2726.98,0.010921283908599321,0.01599086236436322,1.4085858768472652
2025-08-11,C03222,Paid Social,Returning,0.0,76561,949,839,87,17,798.53,98.0,1666.05,0.012395344888389651,0.02026221692491061,2.086396253115099
2025-08-11,C03223,TikTok,New,0.0,198743,1803,1609,125,11,1268.96,79.62,875.82,0.009072017630809639,0.006836544437538844,0.6901872399445215
2025-08-11,C03223,TikTok,Returning,0.0,85175,929,756,72,13,707.15,96.0,1247.96,0.010906956266510125,0.017195767195767195,1.7647740931909779
2025-08-11,C03222,Email,New,0.0,7510,381,355,40,21,0.0,87.88,1845.56,0.0507323568575233,0.059154929577464786,
2025-08-11,C03222,Email,Returning,0.0,22531,1317,1239,118,88,0.0,112.44,9894.91,0.05845279836669478,0.07102502017756256,
2025-08-11,C03225,Affiliate,New,0.0,32546,459,408,37,15,71.33,91.88,1378.17,0.014103115590241504,0.03676470588235294,19.321043039394365
2025-08-11,C03225,Affiliate,Returning,0.0,21697,410,339,28,10,61.79,107.31,1073.15,0.018896621652763054,0.029498525073746312,17.367697038355722
2025-08-12,C03236,Paid Search,New,0.0,109482,1978,1747,167,41,3317.64,102.75,4212.65,0.018066896841489925,0.02346880366342301,1.2697730917157979
2025-08-12,C03236,Paid Search,Returning,0.0,46921,1009,942,93,34,1632.33,72.41,2462.02,0.02150423051512116,0.036093418259023353,1.5082857020332898
2025-08-12,C03231,Paid Social,New,0.0,131296,1795,1571,86,28,2002.99,95.53,2674.79,0.013671398976358762,0.01782304264799491,1.3353985791242093
2025-08-12,C03231,Paid Social,Returning,0.0,56270,720,616,55,13,788.88,85.46,1110.92,0.012795450506486582,0.021103896103896104,1.4082243180204848
2025-08-12,C03236,TikTok,New,0.0,136598,1286,1175,103,13,689.92,95.85,1246.08,0.009414486302874127,0.011063829787234043,1.8061224489795917
2025-08-12,C03236,TikTok,Returning,0.0,58542,528,447,45,6,406.48,73.74,442.44,0.009019165727170236,0.013422818791946308,1.0884668372367643
2025-08-12,C03231,Email,New,0.0,6873,472,433,32,18,0.0,104.64,1883.53,0.0686745234977448,0.04157043879907621,
2025-08-12,C03231,Email,Returning,0.0,20621,1230,1187,121,94,0.0,105.79,9944.38,0.05964793172009117,0.07919123841617523,
2025-08-12,C03234,Affiliate,New,0.0,28473,514,466,39,11,82.25,73.03,803.3,0.01805218979383978,0.023605150214592276,9.766565349544072
2025-08-12,C03234,Affiliate,Returning,0.0,18982,349,324,16,10,51.3,90.92,909.16,0.018385839216099462,0.030864197530864196,17.7224171539961
2025-08-13,C03244,Paid Search,New,0.0,91526,1839,1720,148,42,2727.73,83.89,3523.36,0.020092651268492013,0.02441860465116279,1.2916820946354661
2025-08-13,C03244,Paid Search,Returning,0.0,39225,746,670,47,26,1404.62,87.57,2276.84,0.019018483110261313,0.03880597014925373,1.6209651008813775
2025-08-13,C03246,Paid Social,New,0.0,187369,1746,1496,136,28,2045.7,70.46,1972.74,0.009318510532692174,0.01871657754010695,0.9643349464730899
2025-08-13,C03246,Paid Social,Returning,0.0,80301,1059,947,89,28,1285.16,96.89,2712.8,0.01318788059924534,0.029567053854276663,2.1108655731582058
2025-08-13,C03240,TikTok,New,0.0,233755,2101,1846,175,16,1267.23,80.77,1292.26,0.008988043036512587,0.00866738894907909,1.0197517419884314
2025-08-13,C03240,TikTok,Returning,0.0,100180,987,856,78,11,688.79,90.46,995.05,0.009852265921341585,0.012850467289719626,1.4446347943495115
2025-08-13,C03246,Email,New,0.0,8364,585,564,37,25,0.0,100.79,2519.76,0.0699426111908178,0.044326241134751775,
2025-08-13,C03246,Email,Returning,0.0,25092,1737,1652,84,92,0.0,111.04,10215.39,0.06922525107604018,0.05569007263922518,
2025-08-13,C03246,Affiliate,New,0.0,35175,641,573,38,14,90.53,88.04,1232.59,0.01822316986496091,0.02443280977312391,13.615265657792996
2025-08-13,C03246,Affiliate,Returning,0.0,23450,403,358,37,11,66.64,93.2,1025.22,0.01718550106609808,0.030726256983240222,15.384453781512605
2025-08-14,C03252,Paid Search,New,0.0,132891,2828,2629,228,87,4802.67,100.01,8700.5,0.02128059838514271,0.03309243058197033,1.8115964661323805
2025-08-14,C03252,Paid Search,Returning,0.0,56953,1089,1031,85,37,1771.33,91.84,3398.01,0.01912102962091549,0.03588748787584869,1.9183381978513323
2025-08-14,C03254,Paid Social,New,0.0,194530,2583,2300,253,46,2409.63,83.86,3857.58,0.013278157610651313,0.02,1.6009013831999102
2025-08-14,C03254,Paid Social,Returning,0.0,83370,1156,998,48,22,1016.99,98.11,2158.48,0.013865899004438048,0.022044088176352707,2.122420082793341
2025-08-14,C03252,TikTok,New,0.0,200295,2144,1890,155,16,1418.5,67.27,1076.38,0.010704211288349684,0.008465608465608466,0.7588156503348609
2025-08-14,C03252,TikTok,Returning,0.0,85840,885,747,41,9,651.1,93.73,843.57,0.010309878844361603,0.012048192771084338,1.2956074335739518
2025-08-14,C03254,Email,New,0.0,9174,635,587,27,23,0.0,125.48,2886.14,0.06921735339001527,0.039182282793867124,
2025-08-14,C03254,Email,Returning,0.0,27522,1857,1695,207,142,0.0,103.08,14636.96,0.06747329409199913,0.08377581120943953,
2025-08-14,C03254,Affiliate,New,0.0,34391,453,407,34,12,71.53,85.36,1024.3,0.013172050827251315,0.029484029484029485,14.31986579057738
2025-08-14,C03254,Affiliate,Returning,0.0,22927,442,375,50,12,65.73,81.15,973.8,0.01927857984036289,0.032,14.815152898219988
2025-08-15,C03264,Paid Search,New,0.0,138322,2596,2404,168,68,4037.31,89.42,6080.39,0.018767802663350732,0.028286189683860232,1.5060498203011412
2025-08-15,C03264,Paid Search,Returning,0.0,59280,1201,1077,90,31,1937.4,113.75,3526.29,0.02025978407557355,0.028783658310120707,1.8201145865593062
2025-08-15,C03266,Paid Social,New,0.0,173667,2272,1988,168,49,2205.58,92.36,4525.88,0.013082508478870483,0.02464788732394366,2.0520135293210857
2025-08-15,C03266,Paid Social,Returning,0.0,74428,947,841,63,20,1022.43,86.02,1720.39,0.012723706132100823,0.023781212841854936,1.6826482008548265
2025-08-15,C03264,TikTok,New,0.0,235260,2316,2011,174,20,1624.11,74.0,1479.91,0.009844427441979086,0.009945300845350571,0.9112129104555727
2025-08-15,C03264,TikTok,Returning,0.0,100826,1334,1159,108,17,1054.63,79.77,1356.12,0.013230714299882967,0.014667817083692839,1.2858727705451198
2025-08-15,C03266,Email,New,0.0,8384,566,532,49,18,0.0,83.03,1494.6,0.06750954198473283,0.03383458646616541,
2025-08-15,C03266,Email,Returning,0.0,25154,1292,1215,171,72,0.0,87.14,6274.11,0.051363600222628605,0.05925925925925926,
2025-08-15,C03262,Affiliate,New,0.0,39661,802,742,83,17,122.85,97.33,1654.68,0.020221376162981267,0.022911051212938006,13.469108669108671
2025-08-15,C03262,Affiliate,Returning,0.0,26440,489,435,47,12,66.87,107.62,1291.46,0.018494704992435704,0.027586206896551724,19.312995364139375
2025-08-16,C03276,Paid Search,New,0.0,110720,2205,2032,142,68,3964.28,81.7,5555.36,0.019915101156069363,0.03346456692913386,1.4013540920419343
2025-08-16,C03276,Paid Search,Returning,0.0,47451,896,790,61,26,1566.18,112.15,2915.89,0.018882636825356684,0.03291139240506329,1.8617847246165828
2025-08-16,C03271,Paid Social,New,0.0,183425,2417,2195,177,34,2484.43,75.46,2565.67,0.013177047839716505,0.015489749430523917,1.0326996534416346
2025-08-16,C03271,Paid Social,Returning,0.0,78610,1020,901,56,26,937.31,97.4,2532.46,0.012975448416232032,0.02885682574916759,2.7018382392164813
2025-08-16,C03272,TikTok,New,0.0,202159,2201,1878,123,21,1626.52,59.36,1246.63,0.010887469763898714,0.011182108626198083,0.7664400068858669
2025-08-16,C03272,TikTok,Returning,0.0,86639,1047,869,74,14,649.97,69.04,966.6,0.01208462701554727,0.01611047180667434,1.4871455605643338
2025-08-16,C03271,Email,New,0.0,7828,446,406,27,11,0.0,96.02,1056.2,0.05697496167603475,0.027093596059113302,
2025-08-16,C03271,Email,Returning,0.0,23484,1324,1265,117,106,0.0,102.47,10861.49,0.05637881110543349,0.08379446640316206,
2025-08-16,C03274,Affiliate,New,0.0,28695,502,448,34,8,89.7,67.45,539.6,0.017494336992507405,0.017857142857142856,6.015607580824972
2025-08-16,C03274,Affiliate,Returning,0.0,19130,305,289,27,9,46.7,89.61,806.51,0.01594354417145844,0.031141868512110725,17.27002141327623
2025-08-17,C03285,Paid Search,New,0.0,125460,2742,2492,132,64,4862.06,95.39,6105.1,0.02185557149689144,0.025682182985553772,1.2556611806518225
2025-08-17,C03285,Paid Search,Returning,0.0,53769,1283,1192,60,37,1684.06,107.02,3959.62,0.023861332738194872,0.03104026845637584,2.35123451658492
2025-08-17,C03280,Paid Social,New,0.0,162928,1902,1669,146,30,2000.03,61.21,1836.19,0.011673868211725424,0.017974835230677052,0.9180812287815683
2025-08-17,C03280,Paid Social,Returning,0.0,69826,613,552,23,12,606.96,84.26,1011.1,0.008778964855497952,0.021739130434782608,1.6658428891524977
2025-08-17,C03281,TikTok,New,0.0,234828,2403,2091,173,26,1797.13,83.54,2172.09,0.010233021615820941,0.012434241989478718,1.2086437820302371
